objective,design,statistic,threshold,satisficing
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.23778719034783724,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.24365036580670002,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.2495135412655628,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.2553767167244256,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.26123989218328836,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.2671030676421512,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.272966243101014,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.27882941855987675,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.28469259401873953,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.2905557694776023,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.29641894493646515,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.3022821203953279,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.3081452958541907,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.3140084713130535,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.31987164677191626,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.32573482223077904,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.3315979976896418,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.33746117314850466,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.34332434860736744,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.3491875240662302,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.355050699525093,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.3609138749839558,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.3667770504428186,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.3726402259016814,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.37850340136054417,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.38436657681940695,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.3902297522782697,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.3960929277371325,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.40195610319599534,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.4078192786548581,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.4136824541137209,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.4195456295725837,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.42540880503144646,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.4312719804903093,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.43713515594917207,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.44299833140803485,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.44886150686689763,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.4547246823257604,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.46058785778462324,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.466451033243486,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.4723142087023488,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.4781773841612116,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.48404055962007436,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.4899037350789372,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.4957669105378,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.5016300859966628,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.5074932614555255,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.5133564369143884,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.5192196123732511,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.5250827878321139,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.5309459632909768,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.5368091387498395,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.5426723142087023,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.548535489667565,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.5543986651264279,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.5602618405852907,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.5661250160441534,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.5719881915030163,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.5778513669618791,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.5837145424207418,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.5895777178796047,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.5954408933384674,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.6013040687973302,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.6071672442561931,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.6130304197150558,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.6188935951739186,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.6247567706327813,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.6306199460916442,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.636483121550507,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.6423462970093697,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.6482094724682326,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.6540726479270953,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.6599358233859581,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.665798998844821,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.6716621743036837,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.6775253497625465,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.6833885252214092,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.6892517006802721,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.6951148761391349,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.7009780515979976,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.7068412270568605,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.7127044025157232,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.718567577974586,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.7244307534334488,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.7302939288923116,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.7361571043511744,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.7420202798100372,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.7478834552689,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.7537466307277627,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.7596098061866255,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.7654729816454884,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.7713361571043511,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.7771993325632139,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.7830625080220767,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.7889256834809395,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.7947888589398023,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.8006520343986651,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.8065152098575279,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.8123783853163906,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.8182415607752535,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.8241047362341163,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.829967911692979,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.8358310871518418,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.8416942626107046,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.8475574380695674,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.8534206135284302,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.859283788987293,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.8651469644461558,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.8710101399050185,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.8768733153638814,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.8827364908227442,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.8885996662816069,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.8944628417404697,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.9003260171993325,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.9061891926581953,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.9120523681170581,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.9179155435759209,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.9237787190347837,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.9296418944936464,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.9355050699525093,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.941368245411372,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.9472314208702348,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.9530945963290977,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.9589577717879604,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.9648209472468232,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.9706841227056859,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.9765472981645488,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.9824104736234116,0.985
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.9882736490822743,0.96
nyc_delivery_reliability_annual,hazard_filling_stationary,best,0.9941368245411372,0.855
nyc_delivery_reliability_annual,hazard_filling_stationary,best,1.0,0.515
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.06775510204081632,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.07361827749967911,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.07948145295854189,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.08534462841740469,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.09120780387626748,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.09707097933513027,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.10293415479399307,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.10879733025285585,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.11466050571171864,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.12052368117058143,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.1263868566294442,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.132250032088307,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.1381132075471698,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.1439763830060326,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.14983955846489538,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.15570273392375816,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.16156590938262094,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.16742908484148375,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.17329226030034656,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.17915543575920934,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.18501861121807212,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.1908817866769349,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.19674496213579767,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.2026081375946605,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.2084713130535233,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.21433448851238607,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.22019766397124885,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.22606083943011163,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.2319240148889744,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.23778719034783724,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.24365036580670002,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.2495135412655628,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.2553767167244256,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.26123989218328836,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.2671030676421512,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.272966243101014,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.27882941855987675,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.28469259401873953,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.2905557694776023,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.29641894493646515,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.3022821203953279,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.3081452958541907,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.3140084713130535,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.31987164677191626,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.32573482223077904,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.3315979976896418,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.33746117314850466,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.34332434860736744,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.3491875240662302,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.355050699525093,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.3609138749839558,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.3667770504428186,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.3726402259016814,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.37850340136054417,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.38436657681940695,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.3902297522782697,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.3960929277371325,1.0
nyc_delivery_reliability_annual,hazard_filling_stationary,median,0.40195610319599534,1.0
